Campaign_ID,Campaign_Name,Products,Device,Impressions,Clicks,Conversions,Spend,Revenue
324,Platinum_Prospecting_Mobile,Platinum,Mobile,62945,4884,750,2735.27,58931.29
325,Travel_Students_Desktop,Travel,Mobile,88101,2291,609,7718.99,50893.71
326,Travel_Remarketing_Mobile,Business,Desktop,37606,9438,508,7654.05,69699.53
327,Travel_SMB_Desktop,Business,Desktop,53329,6359,570,24375.27,78613.16
328,Cashback_High Value_Desktop,Platinum,Mobile,60203,2483,490,10475.86,2510.52
329,Gold_High Value_Desktop,Business,Desktop,92279,3780,252,14390.81,52706.07
330,Platinum_Remarketing_Mobile,Platinum,Tablet,21879,432,986,5354.21,77796.02
331,Gold_Students_Desktop,Cashback,Tablet,61380,7316,516,811.35,41342.01
332,Gold_Students_Mobile,Cashback,Desktop,31559,5728,618,8812.1,5466.85
333,Cashback_Students_Desktop,Platinum,Mobile,79367,6527,25,16156.31,2737.81
334,Platinum_SMB_Mobile,Gold,Tablet,9549,3407,892,17442.74,79591.21
335,Travel_SMB_Desktop,Gold,Desktop,46542,5619,777,18969.96,20609.49
336,Travel_Students_Desktop,Travel,Mobile,59599,163,164,21586.26,18316.76
337,Gold_SMB_Mobile,Gold,Desktop,11277,5407,498,3332.76,29666.5
338,Gold_Prospecting_Desktop,Travel,Desktop,18062,3365,190,2528.42,11114.66
339,Business_SMB_Mobile,Platinum,Desktop,83365,7293,869,19798.29,6275.36
340,Gold_Prospecting_Mobile,Platinum,Desktop,16806,1293,173,11175.91,87353.6
341,Travel_Remarketing_Mobile,Platinum,Desktop,35408,2111,400,23704.36,30975.58
342,Gold_Students_Mobile,Travel,Mobile,72695,5606,299,23615.38,58656.81
343,Travel_High Value_Desktop,Business,Tablet,91165,1743,895,3970.48,85922.29
344,Cashback_SMB_Mobile,Travel,Mobile,25317,1923,387,17435.01,97768.51
345,Travel_Students_Desktop,Business,Tablet,22228,3164,842,2144.13,69160.55
346,Business_Prospecting_Mobile,Cashback,Desktop,37750,8488,525,10383.55,95066.25
347,Business_Students_Mobile,Cashback,Desktop,83691,123,127,21121.9,42928.65
348,Business_Students_Mobile,Business,Mobile,24076,3426,35,11793.51,79164.88
349,Cashback_Students_Desktop,Business,Mobile,43279,676,157,1323.53,93822.67
350,Cashback_High Value_Mobile,Gold,Tablet,51750,4986,896,6388.05,6262.78
351,Travel_Prospecting_Desktop,Business,Desktop,41003,8883,444,2616.08,32427.4
352,Gold_Remarketing_Mobile,Business,Mobile,90488,2155,726,10501.76,74285.09
353,Cashback_Prospecting_Desktop,Platinum,Desktop,16312,8657,108,17569.13,32211.72
354,Cashback_Remarketing_Mobile,Travel,Desktop,53705,5788,659,16678.76,2686.2
355,Platinum_Remarketing_Desktop,Business,Desktop,48991,3243,785,18114.03,80895.5
356,Platinum_Remarketing_Desktop,Platinum,Tablet,73367,3053,923,9903.49,17307.56
357,Gold_Students_Mobile,Business,Desktop,46653,2697,154,6999.35,32766.0
358,Gold_Students_Mobile,Gold,Tablet,93906,3448,78,1894.84,91146.98
359,Gold_SMB_Desktop,Business,Mobile,78248,1686,295,23568.6,21677.15
360,Platinum_High Value_Mobile,Business,Mobile,83228,5109,616,3397.87,89581.22
361,Business_Prospecting_Mobile,Platinum,Desktop,11385,8157,944,4866.98,42832.14
362,Platinum_Prospecting_Mobile,Business,Desktop,85774,8957,70,1112.52,91895.06
363,Cashback_High Value_Desktop,Platinum,Tablet,56227,7799,381,8270.62,87808.35
364,Gold_Remarketing_Desktop,Travel,Desktop,41027,9084,33,20561.75,42109.15
365,Business_SMB_Mobile,Platinum,Desktop,6580,2392,602,8640.04,92265.37
366,Platinum_Remarketing_Mobile,Travel,Desktop,86410,7515,254,16816.58,63639.36
367,Travel_Remarketing_Mobile,Business,Tablet,59785,2126,235,24155.84,48085.9
368,Travel_Students_Mobile,Travel,Tablet,34550,8339,628,22367.0,53538.38
369,Platinum_Remarketing_Desktop,Cashback,Desktop,15920,2538,44,4909.32,7266.75
370,Gold_Remarketing_Desktop,Cashback,Desktop,8014,2825,984,9300.58,80951.51
371,Cashback_Students_Mobile,Platinum,Mobile,13050,3284,127,18902.94,29954.19
372,Gold_SMB_Desktop,Gold,Tablet,34751,5504,198,24452.64,27746.7
373,Business_High Value_Desktop,Business,Mobile,16038,1210,468,18040.41,71824.44
374,Business_Remarketing_Mobile,Cashback,Desktop,91905,594,875,6679.21,37709.98
375,Cashback_SMB_Desktop,Gold,Desktop,52376,4444,849,3754.16,51902.16
376,Platinum_High Value_Mobile,Platinum,Desktop,10973,9940,792,12631.41,42735.81
377,Platinum_High Value_Desktop,Travel,Desktop,1771,3397,301,5227.31,50958.9
378,Gold_Students_Desktop,Business,Tablet,73848,6709,131,6076.56,22995.11
379,Platinum_Prospecting_Mobile,Travel,Desktop,16488,6349,320,16043.58,88608.65
380,Platinum_High Value_Mobile,Business,Mobile,42548,8987,686,13113.47,61407.49
381,Platinum_Students_Mobile,Cashback,Mobile,18097,3908,992,3456.99,24137.13
382,Gold_SMB_Desktop,Gold,Mobile,43064,2802,583,4265.11,10062.37
383,Travel_Students_Desktop,Platinum,Tablet,93790,2593,841,976.14,54011.34
384,Platinum_Remarketing_Mobile,Business,Mobile,47292,1391,944,5881.67,47343.83
385,Travel_Students_Desktop,Cashback,Tablet,41030,353,227,22239.17,93316.51
386,Business_Prospecting_Mobile,Platinum,Tablet,36938,1388,363,19929.32,23839.33
387,Gold_SMB_Desktop,Business,Desktop,28312,529,724,10662.16,88278.92
388,Gold_SMB_Desktop,Cashback,Tablet,50199,1677,789,18677.39,76882.94
389,Platinum_SMB_Mobile,Platinum,Tablet,48279,4909,337,10470.75,48173.95
390,Travel_SMB_Mobile,Travel,Tablet,75126,7298,759,19906.55,87503.48
391,Cashback_Prospecting_Desktop,Gold,Desktop,27668,9480,145,4957.68,86326.02
392,Platinum_Prospecting_Mobile,Gold,Desktop,23841,4974,818,4236.68,71727.75
393,Gold_Remarketing_Mobile,Travel,Desktop,38029,3872,78,2409.54,11053.55
394,Business_High Value_Mobile,Gold,Mobile,86506,8361,118,6424.26,16858.92
395,Business_SMB_Desktop,Gold,Mobile,88031,2446,979,4084.75,59568.45
396,Business_Remarketing_Desktop,Business,Tablet,5976,2118,780,20066.71,25296.52
397,Platinum_SMB_Desktop,Cashback,Mobile,39359,2960,564,6379.31,55565.56
398,Gold_Prospecting_Mobile,Travel,Desktop,38562,5013,430,13147.09,56517.68
399,Cashback_SMB_Desktop,Cashback,Mobile,28232,3433,607,19026.83,59122.36
400,Business_Remarketing_Mobile,Gold,Desktop,93350,2146,450,17088.32,57414.32
401,Travel_SMB_Mobile,Cashback,Mobile,93931,1353,290,5512.44,38546.6
402,Platinum_Students_Desktop,Platinum,Desktop,65170,4975,525,2388.26,21814.25
403,Travel_SMB_Desktop,Travel,Mobile,99540,1836,963,22838.16,52335.74
404,Cashback_High Value_Mobile,Travel,Tablet,50968,8594,558,15738.85,50021.29
405,Gold_SMB_Desktop,Travel,Mobile,52135,8842,145,17810.81,28244.17
406,Business_SMB_Desktop,Business,Mobile,75259,4408,487,9957.34,6067.14
407,Business_SMB_Mobile,Cashback,Tablet,62404,8694,18,6419.37,21351.36
408,Business_Prospecting_Mobile,Cashback,Tablet,86844,5854,600,13500.13,55527.37
409,Platinum_Remarketing_Desktop,Business,Desktop,42644,3454,906,2408.11,54026.3
410,Business_SMB_Mobile,Travel,Tablet,36472,7328,252,20099.42,14230.3
411,Platinum_SMB_Mobile,Business,Mobile,26153,9111,373,16535.37,60999.17
412,Platinum_SMB_Mobile,Business,Desktop,69017,6683,918,19160.03,42842.3
413,Platinum_Prospecting_Desktop,Gold,Mobile,28077,8648,461,14446.89,65713.36
414,Platinum_Prospecting_Mobile,Travel,Desktop,33536,207,793,14658.77,88912.51
415,Cashback_Remarketing_Desktop,Platinum,Desktop,69734,6383,514,15209.2,31546.2
416,Business_Prospecting_Mobile,Gold,Tablet,46697,6486,693,19711.9,35383.43
417,Cashback_Remarketing_Desktop,Travel,Mobile,72670,8897,760,6021.94,68004.62
418,Platinum_Students_Mobile,Travel,Desktop,62181,1957,74,17197.54,94966.4
419,Platinum_Remarketing_Mobile,Travel,Desktop,38290,5883,23,14041.29,49126.16
420,Travel_High Value_Desktop,Cashback,Desktop,88440,2371,740,12630.14,17759.36
421,Cashback_Prospecting_Desktop,Travel,Desktop,73100,5392,135,13752.21,93565.5
422,Business_SMB_Desktop,Travel,Tablet,95643,9007,547,7168.9,47507.95
423,Platinum_Students_Mobile,Platinum,Tablet,4662,7266,888,1408.48,46609.25
424,Business_Students_Mobile,Travel,Mobile,3329,9770,425,19099.52,54441.03
425,Gold_SMB_Mobile,Business,Desktop,30080,7832,262,22946.25,25997.94
426,Gold_SMB_Desktop,Travel,Mobile,24966,1061,395,12278.68,78684.65
427,Travel_Remarketing_Mobile,Travel,Mobile,20357,3958,793,21028.59,64463.32
428,Gold_Remarketing_Mobile,Travel,Tablet,77144,4021,229,14103.78,95532.16
429,Platinum_Students_Desktop,Cashback,Desktop,74125,5317,442,23292.4,21184.92
430,Platinum_High Value_Desktop,Gold,Tablet,4707,5857,867,12956.23,62294.31
431,Cashback_Prospecting_Desktop,Cashback,Desktop,78396,9509,212,5518.89,52146.78
432,Cashback_Prospecting_Desktop,Platinum,Desktop,53321,656,544,21817.82,89580.63
433,Cashback_Prospecting_Mobile,Platinum,Mobile,33667,483,615,20106.66,4006.32
434,Business_SMB_Desktop,Business,Mobile,24923,4619,509,10251.26,76319.28
435,Gold_High Value_Mobile,Business,Tablet,32716,4585,325,21126.83,62682.91
436,Gold_Remarketing_Desktop,Platinum,Tablet,21380,7190,232,721.74,61147.36
437,Business_Prospecting_Desktop,Gold,Desktop,9151,3090,971,20093.81,87656.82
438,Gold_Students_Mobile,Gold,Mobile,47096,5364,669,17356.98,59390.01
439,Business_Remarketing_Mobile,Platinum,Mobile,6732,1018,486,9802.11,71876.35
440,Cashback_Prospecting_Desktop,Travel,Desktop,10285,6795,339,19893.85,64925.03
441,Cashback_Students_Mobile,Cashback,Tablet,54759,7777,923,3603.22,7880.97
442,Gold_Prospecting_Mobile,Cashback,Desktop,73553,6089,903,5481.33,12170.17
443,Cashback_Remarketing_Mobile,Travel,Mobile,78668,7352,68,13572.71,34511.22
444,Cashback_Students_Mobile,Gold,Tablet,64725,3064,168,22085.14,67894.46
445,Gold_High Value_Desktop,Cashback,Desktop,99718,5102,653,3687.57,3618.48
446,Business_Prospecting_Desktop,Cashback,Mobile,80928,3722,265,14324.58,77486.95
447,Platinum_Remarketing_Desktop,Business,Tablet,22933,1857,932,18951.73,21097.97
448,Business_Students_Desktop,Gold,Desktop,77929,7970,389,18712.16,56392.44
449,Travel_Remarketing_Desktop,Platinum,Tablet,11833,3199,539,15885.05,20914.53
450,Cashback_Remarketing_Mobile,Platinum,Desktop,13337,951,712,23552.57,18420.83
451,Cashback_Students_Desktop,Travel,Mobile,74659,2322,373,12312.36,34084.94
452,Gold_Students_Mobile,Cashback,Desktop,50621,658,232,22065.99,92229.36
453,Travel_High Value_Desktop,Platinum,Desktop,34576,4681,464,15679.81,24546.65
454,Platinum_Remarketing_Desktop,Travel,Mobile,56780,3360,540,18567.93,5803.77
455,Cashback_Prospecting_Desktop,Business,Tablet,45889,7541,944,11888.39,88342.19
456,Cashback_High Value_Desktop,Gold,Tablet,37337,8199,331,4606.67,44454.14
457,Platinum_High Value_Mobile,Cashback,Mobile,54392,3774,855,3172.84,62484.58
458,Cashback_SMB_Mobile,Cashback,Mobile,1205,2182,877,17217.1,88692.06
459,Travel_SMB_Desktop,Travel,Tablet,55153,2139,884,9723.67,75809.31
460,Gold_Remarketing_Mobile,Cashback,Mobile,7233,7895,640,14403.33,79854.0
461,Platinum_Remarketing_Desktop,Gold,Tablet,27482,199,311,18778.21,48529.25
462,Gold_Students_Mobile,Platinum,Mobile,66705,1768,229,19768.8,69046.86
463,Cashback_Prospecting_Desktop,Travel,Mobile,55509,2187,175,12986.68,96412.89
464,Business_High Value_Desktop,Gold,Mobile,60854,1359,972,8205.31,89089.12
465,Cashback_Students_Mobile,Cashback,Mobile,67959,5005,166,19509.07,61630.32
466,Cashback_Remarketing_Mobile,Platinum,Mobile,96397,173,769,10675.96,9451.88
467,Travel_Students_Desktop,Gold,Mobile,50571,6978,356,23449.9,97990.44
468,Gold_Remarketing_Desktop,Platinum,Tablet,99700,5054,962,20702.01,23323.21
469,Gold_Prospecting_Mobile,Platinum,Mobile,12450,5663,264,18799.46,36715.01
470,Business_SMB_Mobile,Travel,Desktop,24815,7089,697,6410.48,14894.92
471,Travel_Remarketing_Mobile,Cashback,Tablet,14398,3194,957,9387.67,17494.72
472,Platinum_Remarketing_Desktop,Business,Desktop,55504,8908,697,21300.03,79782.04
473,Travel_High Value_Mobile,Business,Mobile,36124,4222,198,1066.92,13698.5
474,Travel_High Value_Mobile,Business,Tablet,30386,9398,460,19645.98,19748.17
475,Gold_SMB_Mobile,Gold,Desktop,48236,4070,185,10401.71,17977.62
476,Travel_SMB_Mobile,Business,Mobile,64313,9792,999,20084.05,37648.47
477,Gold_Students_Desktop,Cashback,Tablet,15070,1968,91,14033.6,69773.93
478,Platinum_SMB_Desktop,Business,Mobile,53985,766,785,13406.76,64739.86
479,Platinum_Prospecting_Desktop,Platinum,Desktop,17114,7438,851,17688.99,72744.86
480,Cashback_Remarketing_Mobile,Platinum,Tablet,9471,8081,735,20255.18,72954.38
481,Gold_Remarketing_Desktop,Platinum,Tablet,71122,8277,97,17489.64,1297.07
482,Gold_High Value_Desktop,Business,Tablet,68530,7048,332,11542.5,68769.44
483,Gold_Remarketing_Desktop,Cashback,Tablet,51893,2342,390,8360.48,68772.69
484,Travel_Remarketing_Mobile,Cashback,Tablet,63600,745,791,21217.93,7149.06
485,Travel_Students_Desktop,Business,Desktop,75175,1118,777,13259.05,43285.0
486,Platinum_Remarketing_Mobile,Cashback,Tablet,56492,6743,568,19694.79,8786.07
487,Gold_High Value_Mobile,Business,Tablet,52065,4656,33,24895.08,19892.17
488,Gold_SMB_Mobile,Cashback,Mobile,28738,5102,356,16275.25,49485.34
489,Travel_High Value_Desktop,Travel,Tablet,62322,8421,455,7319.48,2189.19
490,Business_Prospecting_Mobile,Travel,Desktop,49776,9635,451,21706.14,10405.0
491,Platinum_High Value_Mobile,Cashback,Desktop,74548,3403,771,7204.99,9407.2
492,Travel_High Value_Mobile,Platinum,Desktop,72740,9487,427,6879.82,13329.87
493,Travel_Remarketing_Mobile,Travel,Mobile,42810,1711,808,2311.46,5928.46
494,Cashback_Students_Desktop,Gold,Tablet,50223,3804,569,2424.79,61595.63
495,Business_Students_Desktop,Business,Desktop,81694,3578,484,21626.87,18681.07
496,Cashback_Prospecting_Desktop,Gold,Tablet,34219,2076,54,6152.87,86397.7
497,Gold_High Value_Mobile,Cashback,Desktop,82771,2669,166,3162.86,88595.23
498,Gold_Prospecting_Desktop,Cashback,Desktop,70400,1112,128,9138.41,69412.35
499,Cashback_Students_Mobile,Platinum,Desktop,91310,2793,934,17981.83,7430.65
500,Cashback_High Value_Mobile,Travel,Mobile,89887,3138,504,8820.96,89268.77
501,Travel_Students_Desktop,Travel,Tablet,54530,4962,631,8077.36,42449.74
502,Business_High Value_Desktop,Gold,Tablet,72655,6425,200,12457.61,18930.34
503,Travel_High Value_Desktop,Travel,Tablet,26750,1503,569,1019.4,78099.09
504,Platinum_SMB_Desktop,Cashback,Tablet,20495,3890,405,12531.3,35322.64
505,Platinum_SMB_Mobile,Platinum,Desktop,13658,4277,471,24755.47,51101.19
506,Business_High Value_Desktop,Business,Tablet,11232,4184,420,20084.04,74561.02
507,Travel_Prospecting_Desktop,Gold,Mobile,79300,731,952,2227.05,11010.91
508,Platinum_Students_Mobile,Gold,Mobile,5153,7604,203,16543.15,17785.82
509,Platinum_SMB_Desktop,Business,Mobile,36363,881,46,11797.25,96887.42
510,Gold_Prospecting_Desktop,Cashback,Tablet,32996,3857,772,20743.09,71640.92
511,Travel_Remarketing_Mobile,Gold,Mobile,9905,883,135,2913.89,23881.44
512,Cashback_Students_Mobile,Travel,Desktop,48519,7638,54,6201.86,57804.84
513,Gold_High Value_Desktop,Travel,Mobile,77014,7550,194,19882.96,19610.78
514,Cashback_Students_Desktop,Travel,Tablet,23911,8712,27,21305.38,86680.81
515,Business_Students_Desktop,Platinum,Desktop,62846,7236,520,13468.24,45412.9
516,Gold_SMB_Mobile,Business,Mobile,32911,4057,534,982.58,80880.21
517,Platinum_High Value_Mobile,Cashback,Tablet,43415,3575,338,22396.02,97219.68
518,Cashback_Students_Desktop,Travel,Tablet,9087,4988,806,9877.75,98106.62
519,Gold_Remarketing_Desktop,Travel,Tablet,84668,6813,321,1472.17,14624.01
520,Platinum_Remarketing_Desktop,Platinum,Desktop,19732,8881,211,20560.9,94535.79
521,Cashback_SMB_Mobile,Travel,Tablet,70484,6376,29,10742.69,27758.64
522,Platinum_Prospecting_Desktop,Platinum,Mobile,15938,7065,750,5154.76,36602.61
523,Business_Remarketing_Mobile,Business,Mobile,41462,1928,934,20138.67,7236.26
524,Platinum_Prospecting_Mobile,Gold,Mobile,99885,1453,399,11714.03,64914.15
525,Travel_Students_Mobile,Travel,Tablet,15040,1388,754,15391.33,64767.61
526,Business_SMB_Mobile,Travel,Tablet,44649,7556,419,20666.47,77926.86
527,Cashback_SMB_Mobile,Business,Mobile,97249,1531,198,13299.34,94679.75
528,Platinum_Prospecting_Mobile,Gold,Desktop,19785,9385,95,3206.71,43388.49
529,Platinum_High Value_Desktop,Platinum,Desktop,99944,5726,639,24112.16,41335.98
530,Cashback_SMB_Mobile,Gold,Desktop,13920,7324,180,7520.24,64272.38
531,Platinum_Students_Mobile,Travel,Desktop,40093,8829,696,24859.11,67073.62
532,Travel_Prospecting_Desktop,Business,Tablet,82020,4367,495,647.6,45078.99
533,Cashback_High Value_Mobile,Cashback,Desktop,17493,6563,803,12352.81,92013.5
534,Cashback_Prospecting_Mobile,Business,Mobile,69993,9810,474,17770.91,6165.15
535,Gold_SMB_Mobile,Platinum,Tablet,29393,3219,138,22704.4,75883.76
536,Platinum_Prospecting_Mobile,Platinum,Tablet,45995,273,744,19618.26,21586.35
537,Travel_Students_Mobile,Travel,Mobile,41150,7229,210,6762.88,50037.61
538,Cashback_Remarketing_Desktop,Business,Mobile,76878,5990,547,6460.96,85297.8
539,Travel_SMB_Desktop,Cashback,Desktop,30075,497,585,9236.37,33630.98
540,Platinum_Remarketing_Mobile,Business,Tablet,43554,864,711,3208.23,90068.79
541,Cashback_Prospecting_Desktop,Platinum,Desktop,49159,6966,507,16904.54,45617.65
542,Travel_SMB_Mobile,Business,Desktop,60640,2407,894,23560.83,70572.51
543,Travel_Remarketing_Mobile,Travel,Tablet,79629,1890,386,16231.56,72545.41
544,Business_High Value_Desktop,Platinum,Mobile,46598,4847,271,13567.65,26820.54
545,Travel_Remarketing_Mobile,Business,Tablet,80516,3142,770,12832.06,90165.1
546,Platinum_High Value_Desktop,Business,Mobile,47817,8665,119,15019.02,13336.5
547,Travel_Remarketing_Desktop,Travel,Mobile,33562,1886,327,17910.02,59417.04
548,Gold_Prospecting_Desktop,Travel,Desktop,3460,2042,587,19977.48,92971.83
549,Platinum_High Value_Desktop,Business,Desktop,47682,6886,691,17608.87,4068.34
550,Cashback_Remarketing_Desktop,Cashback,Desktop,59334,1126,548,17773.28,53593.86
551,Travel_Remarketing_Mobile,Platinum,Tablet,42790,736,842,23817.48,25397.35
552,Cashback_Remarketing_Mobile,Business,Tablet,19166,397,807,22533.91,20053.22
553,Travel_SMB_Desktop,Travel,Mobile,74697,2611,91,20686.12,24142.88
554,Gold_SMB_Desktop,Platinum,Mobile,89912,9264,619,1562.33,90366.03
555,Travel_Prospecting_Desktop,Travel,Tablet,75259,3318,734,16887.25,43126.07
556,Gold_SMB_Desktop,Platinum,Tablet,92806,5723,586,11647.03,24353.67
557,Platinum_High Value_Desktop,Business,Mobile,14342,3820,184,15631.18,92828.19
558,Gold_Prospecting_Mobile,Gold,Mobile,46446,9204,681,17313.91,32840.12
559,Gold_Students_Mobile,Gold,Tablet,19655,7386,372,18008.97,72623.19
560,Business_SMB_Mobile,Platinum,Desktop,18910,4911,171,21800.94,54180.08
561,Cashback_SMB_Mobile,Travel,Tablet,42942,153,440,22794.78,68237.41
562,Gold_High Value_Mobile,Travel,Desktop,77284,2687,126,15367.3,19084.95
563,Platinum_High Value_Desktop,Travel,Desktop,44056,3621,791,22407.02,68174.21
564,Business_Remarketing_Desktop,Business,Tablet,22866,4435,526,19233.23,90676.33
565,Travel_Prospecting_Mobile,Platinum,Mobile,50959,2403,896,5466.77,10989.6
566,Business_Students_Mobile,Business,Desktop,67245,5375,557,1365.14,33326.53
567,Business_High Value_Desktop,Gold,Tablet,76679,2246,647,742.26,97287.84
568,Platinum_Remarketing_Desktop,Gold,Desktop,99021,9010,255,14872.27,23294.45
569,Gold_High Value_Mobile,Travel,Desktop,42305,2527,873,13279.03,6896.12
570,Platinum_Remarketing_Desktop,Travel,Mobile,88507,4769,274,17561.03,6450.83
571,Business_Remarketing_Desktop,Platinum,Desktop,28403,516,118,21149.29,28254.63
572,Platinum_High Value_Desktop,Gold,Tablet,78544,8461,172,4528.84,49992.45
573,Gold_Remarketing_Mobile,Platinum,Desktop,73172,8890,930,21482.58,27613.91
574,Business_High Value_Desktop,Gold,Tablet,50006,6782,340,2903.01,28809.39
575,Gold_SMB_Mobile,Cashback,Desktop,48342,2377,567,22139.46,83311.14
576,Gold_Students_Mobile,Platinum,Mobile,63105,3081,902,21336.92,76927.08
577,Business_High Value_Desktop,Cashback,Mobile,20292,3175,114,17575.42,31773.77
578,Gold_SMB_Desktop,Business,Desktop,32645,5273,902,7850.72,35143.87
579,Platinum_Students_Desktop,Gold,Mobile,35237,9491,278,2788.63,96997.63
580,Gold_SMB_Desktop,Cashback,Desktop,46802,2600,70,19563.13,95065.41
581,Cashback_Prospecting_Mobile,Business,Desktop,26576,6389,551,5838.05,97336.82
582,Business_Students_Mobile,Platinum,Mobile,87288,5468,619,11302.96,93980.79
583,Business_Students_Mobile,Cashback,Mobile,72574,1744,553,13506.05,63180.62
584,Travel_Remarketing_Mobile,Cashback,Desktop,2048,9077,935,17293.34,31524.27
585,Travel_Students_Mobile,Business,Tablet,38620,5368,859,12442.23,96980.12
586,Gold_High Value_Mobile,Cashback,Tablet,93997,9918,752,17516.07,74539.01
587,Travel_High Value_Desktop,Business,Mobile,98525,5778,833,20443.94,71413.37
588,Travel_Students_Mobile,Gold,Mobile,46604,5031,204,17969.99,79964.31
589,Travel_SMB_Desktop,Gold,Tablet,37308,4911,464,7837.82,60248.34
590,Business_SMB_Mobile,Gold,Tablet,66349,9395,880,22410.01,58742.72
591,Gold_Remarketing_Desktop,Cashback,Desktop,74493,3260,832,13989.0,36771.84
592,Business_Remarketing_Desktop,Cashback,Mobile,6840,9076,619,11901.68,15923.02
